raf,mek,plc,pip2,pip3,erk,akt,pka,pkc,p38,jnk,cd3_cd28,icam2,aktinhib,g0076,psitect,u0126,ly,pma,b2camp
-0.5221969467963767,-0.450377880005641,0.032566418063731874,-0.8319203635157937,-1.0745952672918118,-0.1980949235819287,0.3620877743278496,5.247155211248286e-05,1.8750014909492942,1.227482311346297,0.7775192730188755,0.9889,0.9856,0.0056,-0.0075,0.0022,-0.0049,0.0109,-0.0054,-0.0001
-1.2926766872271658,-1.8848890275401207,0.0681705949220768,-0.8178690246035923,-1.0968705476119713,-0.3082418286114748,0.13689580999911857,0.327801311587789,-0.5868157445518519,-1.3315377814290905,-0.8337771272754572,0.9862,0.9814,-0.0058,0.0046,0.0063,-0.0107,-0.019,-0.0028,0.0042
0.5662989887402008,0.29568648666378244,-1.416962535676038,1.16326331247953,0.4686864523089326,0.19484596178617372,0.11207433150282115,-0.23071225847300597,1.1127662139652588,0.5775407423569812,0.6429766665697173,0.9955,0.9993,-0.0028,0.0084,0.03,-0.0039,0.0032,0.0063,-0.0072
0.22190273168341731,0.8998374426382025,-0.6195265197391193,0.79281892297605,-1.2289054753161435,0.3298771938714329,-0.12858609043954464,-0.47228339849930223,-0.5868157445518519,-0.35602621936891343,-0.0831033254623553,1.0041,0.9867,-0.0066,0.0114,0.0036,0.0102,0.0038,0.0066,-0.0061
0.3496186178185796,0.336630173039233,-0.05473697450673216,-0.04834532008616202,0.5906615759975489,0.48149797732716565,0.6061656462081108,-0.5692675085098592,-0.3743374712496703,-0.6815962124397758,-0.29190959281893347,0.9983,0.9989,-0.0021,0.0135,0.018,0.0054,0.0039,0.003,0.0001
0.09546036578037069,-0.450377880005641,-0.176425222810256,-1.027148814765616,0.06359970132538217,0.13581802318890407,-0.19099951825269906,0.3877153315943109,-0.40608709829482376,-0.35602621936891343,-0.17987112603869096,1.0159,1.0045,-0.016,-0.0071,0.0075,-0.0062,0.0166,0.0002,0.0088
0.7542341887083246,-0.6691764936228722,-0.3963907538118155,-0.8990900214976028,-0.9786678504291877,-0.4577406927058685,-0.4548626266155165,-0.664062978520178,-0.16943026285825474,-0.502632584346835,-0.4124674839024076,1.0292,0.9741,-0.0095,0.0162,0.0103,0.0108,-0.0064,-0.0106,0.0116
-0.4434206238668535,-0.34014487822557987,-0.2076398436175725,-1.1157148297273678,0.00773186116756238,0.2523306863024701,0.07232399275150372,-0.18310933846782465,0.11558369684708583,0.038452759965412545,0.27390877599950775,1.0039,0.994,-0.0111,0.0044,0.0024,-0.0118,0.0068,0.0122,-0.0089
-0.7854517719211347,-0.5674657071064796,-0.2234910182462879,0.869888387918728,-0.03538158461339198,-1.3254128097337161,-0.7759230549915411,-1.2522599785842041,0.10532612503249776,0.01408494453311494,0.18324924190473485,0.9926,0.9804,-0.0021,0.0111,-0.0226,-0.0008,-0.0123,0.0069,0.0056
-0.8622268487716175,-0.7829295408379278,-0.5824591575304305,-0.40601576512400517,-0.8345970857778328,-0.36977749009032884,0.21621662171554878,-0.5457396285072982,1.3174291944563266,0.6957845680612444,-1.8495175456174249,1.0035,1.0061,0.0027,0.0102,0.0054,-0.0047,0.0017,-0.0007,0.0207
-1.457870454478914,-0.8394355333470348,1.1579998167025334,1.145699138839279,1.9014899670959813,1.6230905937279654,1.4029710790965089,2.247238591796724,1.036078653256195,0.9957883285474003,1.190148748233915,1.0019,1.0132,-0.0131,0.013,-0.0013,0.0087,-0.0029,-0.0041,-0.0085
-0.6990343275989095,-1.1886610936082374,0.08207085575033513,-0.9611501016931571,-0.9984281797454587,-0.9897637471217869,-1.1817002686701479,0.6930306116275455,-1.1353516087319688,-1.1659564782047076,-1.7133675006204874,1.0078,0.9998,0.0035,-0.0081,-0.0057,0.0046,-0.009,-0.0062,0.0006
-0.028616891120171975,-0.11171245604941912,1.5945167795548534,1.5244465922454236,1.4669423614954453,2.2768346587807398,2.1479751655578516,1.9282443117620007,0.41720515377604556,-0.26394783482555917,0.06108391227348049,1.0057,1.0052,0.011,0.0034,-0.0049,-0.0076,0.0028,0.0001,0.0098
-0.4434206238668535,-0.4815024922729531,-1.0250727260091785,0.18999519373518572,-1.1773489797364194,0.36768593885530537,0.38978710540342765,0.9492382816554338,1.470560087974106,1.103645872264128,1.1395144339788552,0.9895,0.9833,-0.0099,-0.0065,-0.0008,-0.0006,0.0076,0.0015,-0.0127
-0.4434206238668535,-0.7707020145900552,2.730680204096169,1.9540769244396896,1.8048439928036755,-1.2661919693763233,-0.26438475902436187,1.3278730016966498,-0.6710743701716828,-0.7095592793292972,-0.5868745663365013,1.0255,1.0076,0.0169,-0.0007,-0.0066,0.0014,0.0005,0.007,-0.0066
-0.5844175067083794,-1.2353480120092044,-1.0362904803618078,0.9256679454186778,0.4015013326336123,-0.28567232267722475,-0.06833105206085067,0.48552018160495763,0.06331892617275627,-0.8553666995389468,0.3904480707135328,1.0031,0.996,-0.0066,-0.0117,0.0012,-0.0032,-0.0097,0.0082,0.011
0.151859118916982,0.16340688452770855,-0.08473227418876354,-0.11402468454698027,0.49042281455682996,-0.6554649968307115,-1.1453673798567265,-0.3638089284874947,3.0321532827949724,1.9453341856387367,-1.7590187553774297,1.0037,0.9844,0.0139,0.0063,0.0198,0.0091,0.0128,-0.0082,-0.0012
0.9314354324343201,0.7708926203879116,1.3735757916530644,1.8033443797451696,1.5589177124948141,-0.4577406927058685,-0.5608035746902945,-0.21922189847175527,2.35759582203563,2.250331350926592,2.304425149554775,1.0018,1.0162,-0.0118,-0.0026,-0.0122,0.0148,-0.0023,-0.0029,0.0057
-0.7374218660241508,-0.450377880005641,0.3349580571346127,1.01923708862947,0.3434778201867442,1.1850106964913638,1.0409012514657312,1.5362041717193262,-0.7760923673210376,-0.21381405061648848,-0.17987112603869096,0.992,1.0006,-0.0103,-0.0053,0.0026,0.0076,0.0022,-0.0013,-0.0234
-0.6990343275989095,-0.680848223223114,-0.8443693352418215,0.33945034398314206,-0.3702293468454703,-0.5158041225025297,-0.6624277438961509,-0.4130533284928545,-0.39582952648023567,-0.4279312485133983,-0.07088679249922979,1.015,1.0049,-0.0089,0.0097,-0.0066,-0.019,-0.004,0.0014,-0.002
-0.5491228031325651,1.3231692225834808,0.0681705949220768,0.4468579270317078,-0.2351405500651465,0.8794543084584351,0.337086430045346,0.21768536157580295,0.009833015996689625,-0.502632584346835,-0.07088679249922979,0.9953,0.9906,0.0046,0.0053,-0.0043,-0.0036,-0.0037,0.0023,0.0011
-0.1903539605990313,-0.3994298539728398,0.2578969620165494,-1.0901669407960932,-0.5692697548675424,-1.0489845874791797,-0.9160385024452801,-0.08639880845729692,-0.13474990100893358,0.01408494453311494,0.19353684861052425,0.9997,1.0098,-0.0257,-0.0032,0.0046,0.0121,0.0087,0.0086,0.0023
-0.6368137676869076,-0.24992055576021918,-0.42199649744281736,0.3944847547225952,-0.4307678102962271,2.711249422575029,2.5857684891809587,1.7564360717432996,-0.2522235210760017,-0.5409819332238939,-0.37292449562702806,1.0014,1.009,-0.0148,-0.0176,0.0051,-0.0029,-0.0063,-0.024,-0.0075
-0.48417327129459725,-0.5785816400590912,-1.9027400719899037,-1.822220408214321,-0.19508097336034316,0.8916071193461084,0.578826046704942,-0.194326118469045,1.7878121305252945,1.6229599716409624,1.7071009851998529,0.9709,0.9871,-0.005,-0.0018,-0.0085,-0.0109,-0.022,-0.0052,-0.0083
2.216417346640379,2.0709009791957964,0.003790439506986707,-1.0203360443839427,-1.055194216690382,-0.3082418286114748,-0.10430420930186195,0.08513585156137496,0.04207109884253767,-0.9562334765332935,0.03857977260456486,1.0207,1.0035,-0.0124,-0.0057,0.0143,-0.0109,-0.0068,0.0053,0.0008
-2.969902832925263,-2.436239301989638,2.355617025958255,1.6553795230182047,1.7786166466202606,-0.8109438154888806,-0.313488118658342,-0.4973159685020271,0.30486031961627147,-0.7523028244318517,0.43834973943736716,0.9938,1.0023,0.0032,-0.0045,-0.0029,-0.0014,-0.0012,-0.0049,-0.0023
-1.0163227968577748,0.13357913110486883,0.08207085575033513,-0.4290088651621525,0.07743193184677216,1.3422256309906275,1.3589039614762706,0.9608654316567002,1.5176960727411415,1.1513828221683837,1.1395144339788552,0.9827,0.9787,-0.0054,-0.0104,0.0264,-0.0036,-0.0015,-0.0022,-0.007
-0.9328162559232461,-0.9174323295645237,1.2292081704192233,0.6480475523654945,0.6513796788057267,-0.02062530426987443,-0.09225320162612331,0.4239646815982573,0.2565031953474989,-0.45249880013776433,-0.09130126205603173,0.9971,0.978,0.0046,-0.0071,0.002,0.0185,0.0131,-0.0038,-0.0017
0.9467176752197242,0.8544473830817071,3.0181961254385614,1.5991741673694013,1.9717289558474516,-0.6735977622821602,-0.5608035746902945,0.10866373156393586,-0.7157680759352453,0.4479119537048401,0.12682814887766816,1.0002,0.9917,0.0077,-0.0086,-0.0118,0.0069,0.0019,-0.0015,0.0102
2.102346320135042,1.9478846545202324,-0.6475709056206925,0.36734012273311595,-0.32693626170709494,-0.5158041225025297,-0.6735794226408647,-0.10937952845979831,-0.41634467010941184,-0.6748051819094631,-0.4428480724554431,0.9909,0.9925,0.0036,0.0055,0.0013,0.0066,-0.0069,-0.0041,-0.018
-0.7765371302963162,-0.9241018893360897,0.032566418063731874,-1.2495218980049176,-0.4056183002573367,0.15954493968388472,0.07232399275150372,-0.3041684884810019,1.470560087974106,1.9453341856387367,2.659347580904525,1.0051,0.9963,-0.0116,-0.0018,0.0008,-0.0223,-0.0012,0.0324,-0.0379
-0.29896704325243856,-0.4605674852122014,-1.2796669769688553,0.4297195515403114,-0.5010067990476984,0.9905657222885905,0.6754139738970573,-0.48336338850050803,0.5156289976160225,0.6820027708085517,1.384809556370031,1.0196,1.0106,-0.0141,0.0175,-0.0013,0.0127,-0.0026,-0.0029,-0.0053
-0.5844175067083794,-0.4605674852122014,1.3943042507829224,1.6077965798837062,1.4382000643081425,0.825634717384453,0.5924958464565263,1.3526319916993443,-0.3640798994350823,-0.4774658241462655,-0.15833144949844372,1.0132,0.9967,-0.0012,0.0208,0.0046,0.0159,-0.002,-0.0053,0.001
-0.5607664166833487,-0.32550889983797543,-0.6195265197391193,0.36734012273311595,-1.0034580817532368,-0.6195852694480567,-0.3640304045819624,-0.18310933846782465,3.285173387554811,2.899473975147636,2.5911921864786676,1.0149,1.0031,0.0061,0.0016,-0.0134,-0.0007,0.0023,0.019,-0.0107
1.82944912753854,1.5327045587402013,-0.4919855300342232,-0.9422020840691282,-0.7149572737356842,-0.4413440430955153,0.30830790425253696,-0.7354673585279494,-0.5282010484684913,-1.2378615073491923,-0.6728725286427126,0.9956,1.0091,0.0109,0.0066,0.0171,0.0115,-0.0035,-0.0051,-0.0078
-1.051981363357051,-0.623230637418746,1.1938478577859348,1.218297723218984,3.9960848746206774,1.1425723092645677,1.3299455698972569,2.0264595317726912,1.718939862627346,1.3688955353304488,1.6104939284782962,1.001,1.0001,-0.0109,-0.0012,-0.0098,0.0123,-0.0083,0.0083,0.0098
-0.6246243597509307,-0.5185556021149906,0.3849502232713302,-0.4991591101859433,-0.10202778621644996,0.049783838174582214,0.6196555801734889,-0.4973159685020271,-0.42660224192399987,-0.6610233846567704,-0.9001643392987566,1.0176,0.999,-0.0028,0.0007,-0.0143,0.0022,0.0059,-0.0027,0.0083
-0.8256586249636858,-0.9987639056677955,-0.37932025805781494,-0.13882742671775913,-0.07957286653887007,-0.5325865756331264,-0.20376998907325783,0.04792897155732414,-1.0188549002662899,-0.22479954118022846,0.19353684861052425,0.9943,1.0244,-0.0199,-0.0034,0.0078,-0.0021,0.0039,0.0,0.0108
2.4174516118531346,2.484413685032933,-0.176425222810256,-0.8931288474136385,-1.4739335588379006,1.6230905937279654,1.9404100482772166,1.7076020417379836,-0.2996037337433851,-0.6001038460760264,-0.7824998376012856,1.0167,1.0074,-0.0166,0.016,0.0199,-0.0035,0.0022,-0.0097,0.0053
-0.29896704325243856,-0.3744190048294644,2.355617025958255,1.671666302211893,2.1267577213014675,1.1988996232201317,1.1705844833195762,1.144847981676726,-0.39582952648023567,-0.8479764604324307,-0.8934130973980822,0.9849,0.9918,0.0104,0.006,0.0153,0.0237,-0.006,-0.0091,0.0005
1.4828696929409833,1.5486373959722781,-0.4134612495658171,-0.2121711578579598,-1.350162041575078,-0.5582425097293249,-0.052502862874805885,-0.2800934484783815,0.5593457917781957,0.475275812018158,0.4848047134681989,0.9917,1.0019,0.0067,0.0124,0.0035,-0.0009,-0.0004,0.004,0.0111
-1.168235567403161,-0.24065727829970918,0.49981027327325317,1.009230832131388,1.346224713308774,1.5922263121084794,1.5837361942325907,1.1936820116820421,0.6853673883574202,0.5214148723858689,1.6935985013985038,1.0076,0.9895,0.002,-0.01,-0.0119,0.0199,0.001,0.0275,-0.0155
-0.6862991252777392,-0.6925199528233557,0.003790439506986707,-0.7090775975712487,-0.9835181130795457,-0.6195852694480567,-0.10430420930186195,-0.8796440185436438,0.16687155592002614,-0.18664992849523812,0.11605831060754455,1.0085,1.0023,-0.0008,0.0124,-0.003,-0.0077,0.0106,0.0203,-0.0043
-0.12467670291413956,0.21454017610972034,-0.46564819372804933,0.5048729248131436,0.20910758083610373,-0.767348017701354,-1.5288412360459065,0.4494076216010258,0.05281712645782036,0.16488576954446482,-0.14547194111620643,0.9853,1.0045,0.0187,-0.0074,-0.0085,0.0095,-0.0141,-0.0185,0.0143
-0.5221969467963767,-0.6460182999715993,0.0540264698687619,-0.0647385488170637,0.6759902707723541,-0.8109438154888806,-1.0406854922853843,-1.1179321985695818,-0.42660224192399987,-1.0878596271061145,-1.2087925404724518,0.9881,0.9942,-0.0112,0.0023,-0.0133,0.0003,0.0035,-0.001,0.0021
-0.8347551980502365,-1.0839860583044814,-0.6953682937318963,-0.22973533149821077,-0.21897300789728882,0.9078108671963393,0.3620877743278496,-0.18310933846782465,-0.8273802263939779,-0.3442417840369006,-1.1570330192339469,1.0098,0.9853,0.0189,-0.0004,0.0027,-0.0056,-0.0222,0.0078,-0.0011
-0.48417327129459725,-0.12468104449413245,-1.069699879194639,-1.6460464241257404,-0.29298442315459355,1.6805753182442627,2.2379080586603792,2.0264595317726912,0.16687155592002614,-0.502632584346835,-1.5703054698680974,1.0157,0.9922,0.0023,0.0161,-0.0115,-0.0133,0.0006,0.01,-0.0168
-0.5491228031325651,-0.4815024922729531,1.0141199239188075,0.6827501014971428,1.694545427347401,-0.7577029296952642,-0.5045055836081114,0.9365168116540494,0.16687155592002614,0.19185015547364676,-0.15833144949844372,1.0055,1.0092,0.0102,0.0034,-0.0054,0.0133,-0.0027,0.0062,-0.0107
-0.7503389998070517,-1.0986220366920865,-0.3207928440440961,-1.2328093206623756,-0.9206443379823205,-0.23416755272470482,0.17880453818489642,1.2178938416846783,2.880243528778928,1.9621120257724498,0.12682814887766816,0.9947,1.0085,-0.0118,0.0093,-0.0049,0.0026,-0.0059,-0.0181,-0.0058
2.0841531739619423,1.9478846545202324,-0.176425222810256,-0.8234044005387022,-0.04274679826763793,0.5457342634477246,0.26945689443224435,-0.061639818454602445,-1.5097529799644354,1.3057788986369583,-1.5437827338297334,1.0008,0.9984,-0.0031,-0.0131,-0.0018,0.0136,0.0156,-0.0078,0.0102
-0.9089832344364848,-0.9576349537431336,-0.27982365423449307,0.3203958768218998,-0.10957263922811694,-1.1894170688478485,-1.6484519838722687,-1.4176390886022059,-0.2886134782277556,-0.5737386687230479,-0.4737108925728128,1.0028,0.9957,-0.0066,0.0135,-0.0065,-0.0141,0.0035,0.0094,-0.0076
1.9016759178457472,1.6740621727875753,-0.67610301995238,-0.7015196804290801,-1.1856123901777689,0.9595085389089815,0.7040126339036601,1.87927349175667,-0.9236060191308285,-0.40376316927316913,-0.17987112603869096,0.9866,0.9996,0.0002,0.0046,0.003,-0.004,-0.0047,-0.0167,-0.018
-0.5069147040109727,-0.6691764936228722,1.5023361024832445,1.4866570065345803,1.217064015323331,0.1715048488114366,0.13689580999911857,-0.48336338850050803,-0.4473616134535239,-0.7523028244318517,-0.05883100339088258,1.0053,0.9956,-0.0131,0.0155,0.0083,-0.0019,-0.0052,-0.0088,-0.0043
-0.7503389998070517,-0.7162339431222603,0.1169434399335092,-0.8519328765119584,-0.28454137335582386,-1.7287703901483953,-1.5867580192039346,-2.327976538701298,-0.3315975886888864,-0.45249880013776433,-0.4531356791612332,1.0065,1.0229,0.0214,0.0009,0.0106,-0.0198,0.0062,-0.0108,0.0049
-0.16506548741842134,-0.17729646046982556,0.0681705949220768,0.29325124483242054,-0.5160965050710323,1.0993623149972847,1.6760073425557835,1.0586702816673457,-0.38557195466564764,-0.05562298649862159,0.5685522618075197,0.9886,0.9948,-0.0066,0.0063,-0.009,-0.0103,0.0031,-0.0002,0.0044
-0.9328162559232461,-0.7280909382717118,0.9265726671232868,0.33945034398314206,1.399397963105283,0.7041066085077208,0.7721817668753772,0.13369630156666068,-0.7245602803477494,-0.3797948262250075,-0.2597608218633402,1.0126,1.0042,0.0054,0.0154,-0.0101,-0.0119,0.0065,0.0169,0.0039
-0.8995227984264722,-1.0623099890468897,-0.4568690816259925,-0.14776918784370516,-0.3014274729533641,-0.5582425097293249,-0.9739552856033081,0.02330677155464424,-1.3163244828893448,-0.5869212573995372,-0.4947683375487265,0.9891,1.0026,0.0003,-0.0149,-0.0007,0.0082,0.0168,0.0114,-0.0057
1.4701344906198137,2.0709009791957964,1.668651503972229,1.1718857249938357,1.641012898836048,0.19484596178617372,-0.040811586771476525,-0.48336338850050803,-0.38557195466564764,-0.15968554256605616,0.1375979871477925,1.0138,0.9943,-0.0016,-0.0054,0.0047,-0.004,0.0044,0.0011,-0.0021
-0.6862991252777392,-0.5785816400590912,3.1211068284126844,1.7937639213959422,3.1564505180365927,-0.9812760696764279,-1.0270156925337999,-0.7025009685243612,2.6531115814559056,2.2976688284467124,2.0870994578949658,0.9881,0.9984,0.0001,0.0208,-0.0004,-0.0048,0.0045,0.0081,0.0003
0.7542341887083246,0.4062900195422639,0.14450009736496922,0.19861760624949157,-0.5160965050710323,1.8458921266686437,1.6457898904733343,1.0351424016647848,2.2130129050300056,2.374167790008761,1.319708295184955,0.9985,1.0054,0.015,0.0095,-0.0187,0.0066,0.0055,-0.0061,0.0177
-0.4434206238668535,-0.3497786867845102,-0.8036440096572762,0.10430331627820277,-0.3528043291756679,-0.1348231462619791,-0.2999981846929631,-0.3163427984823267,1.4825272550911248,1.2748197888664157,1.7336237212382182,0.9967,1.0021,-0.0035,-0.0034,0.0083,-0.0129,-0.0083,0.0,-0.0033
-0.6124349518149529,-0.6119294389169245,-0.8341270377894208,0.3299763351711271,0.35533401777650697,0.6124782724498671,0.8162488844956155,1.2299313616859884,-0.4578634131684587,-0.0006955336799181946,-0.3926959897647182,1.0007,0.9967,0.0065,-0.0054,0.0052,0.0096,0.0062,-0.0061,0.0088
0.5662989887402008,0.4062900195422639,0.0540264698687619,-1.1047505273943625,-0.9039378777422005,-0.6018383075168515,-0.4113351063538929,-0.33863956848475407,-0.08932351154432869,-0.3797948262250075,-0.4841592431333805,0.9991,1.0018,-0.0095,-0.0011,0.001,-0.0103,-0.0162,-0.0039,-0.0104
-0.6490031756228845,0.12227793260304741,-0.11472757387079384,-0.7660280999805482,-0.6885502881948498,-0.7198941847113918,-0.8723311163974519,-0.33863956848475407,0.4443144507145996,0.6500449800776695,0.8268676364357103,1.0099,0.9898,-0.0051,-0.0016,0.0065,-0.0035,-0.0051,-0.0038,-0.0102
-0.07009726439483883,-0.9919090803470181,-0.6007489744097172,1.5151854825078364,1.6266417502423967,-0.3082418286114748,-0.1784089132183449,0.10866373156393586,-0.2886134782277556,-0.7165500460516773,-0.23275585426064133,0.9894,0.9958,0.011,-0.0035,-0.0041,-0.0001,0.002,0.0004,0.0153
-0.5844175067083794,-0.6347171014697779,-0.5824591575304305,-1.2663409248846733,-0.6959155018490957,-1.31403160588653,-1.5200278125218585,-0.061639818454602445,0.7740221161835037,0.8304067615150856,1.1009359088321433,1.0157,1.0073,-0.0131,0.0085,-0.006,0.0005,-0.0252,-0.0026,-0.01
-0.7374218660241508,-0.5456043722996774,-0.1608179124065972,-1.314243216630813,-0.8403455452152927,1.2125956481887799,1.2709495920219969,0.8761924216474827,-1.4618843114963573,0.4321327945314674,-0.1972314623547115,0.996,0.9959,0.0103,0.0156,-0.0128,0.0201,-0.0084,0.0107,-0.0093
-0.5607664166833487,0.04094635649977474,0.5695554416396014,-0.5989023265551275,-0.29298442315459355,0.31907469530461163,-0.20376998907325783,-0.4130533284928545,-0.9976070729360713,-0.6001038460760264,-0.2597608218633402,0.9982,0.9958,-0.0066,-0.0113,-0.0022,-0.0003,0.0043,0.0119,0.0235
0.12529712550425479,0.05669392818264097,-1.9090805418413903,-1.397593204269096,-0.9677098496265285,-0.21950701895544808,0.03545150657946688,0.48552018160495763,-0.06685454471237409,0.038452759965412545,-0.015269418746053212,0.9805,0.9996,0.011,0.0082,-0.001,0.0045,0.0112,-0.0122,-0.0084
-0.10921252866700497,-0.011298528377498047,-0.5549025000989705,0.999118126096092,1.3225123181292484,0.7440372728529324,0.47072670919570275,-0.3041684884810019,0.3615211924968526,-0.45249880013776433,0.10528847233742095,0.9932,0.9939,-0.0094,0.0079,-0.0109,-0.0059,-0.0008,0.0011,-0.0048
-0.9328162559232461,-0.9374410088792233,-0.5549025000989705,0.35807901299552974,0.4686864523089326,-0.5073164450571707,-0.19099951825269906,1.4627479417113303,-0.2163220197249435,-0.05562298649862159,-0.12441449614029268,1.0036,1.006,0.0157,-0.0001,-0.0196,-0.0038,0.0113,-0.002,-0.0285
0.014682796771807118,-0.38942551431548994,0.43396693250782026,-1.3322331884199188,-1.4401613596428202,2.4014491958194206,2.4053631056172864,1.6341458117299876,0.10532612503249776,-0.21381405061648848,0.49911091654343737,0.9929,0.9872,0.0029,0.0056,0.0037,-0.0132,0.0174,-0.006,0.0102
-0.8256586249636858,-0.7401331989703739,-0.5188105947905113,-0.43677968137874784,-1.3262700070381324,0.3024851439341371,0.2297065556809277,0.253661131579719,-0.2163220197249435,-0.3797948262250075,-1.2845028960728737,0.9966,1.0011,-0.003,-0.0013,0.003,0.0104,-0.0024,-0.0026,0.0122
-0.6004274753407074,-0.6575047640226305,-0.01084141399644355,0.5751296193741492,-0.6959155018490957,-0.241304917849211,-0.20376998907325783,1.1936820116820421,-0.04462980578076625,-0.0006955336799181946,0.42645469418379756,1.0145,1.0047,0.0159,0.0082,-0.0065,0.011,-0.0079,0.0104,-0.0102
-0.4035776337477643,-0.4974353295050291,-0.793645576429932,0.8170894174607609,0.6513796788057267,-0.7293463709573601,-0.9545297806931619,0.37595139159303104,-0.47764587309659345,-0.015476011892950442,-0.02700372014484523,1.0233,1.0106,-0.0131,-0.0017,-0.002,-0.0099,-0.0077,0.0048,-0.0122
-0.29896704325243856,-0.6575047640226305,-0.19203253321391478,0.5288240706862144,0.06359970132538217,-0.24863518473383936,-1.0473405263749709,-0.3999214884914253,0.542005610853534,0.09557731089686429,0.43834973943736716,0.9962,1.0058,-0.0023,-0.0161,0.0079,-0.0053,-0.0057,0.0135,-0.006
1.4050030273201153,2.097208687183642,-0.563925476426086,1.1545344504280115,0.8662283502808152,-0.38540253266019403,0.07232399275150372,-0.09679484845842862,-1.1666127799764276,-0.5671473743848038,-1.2639276826612942,0.9973,1.0103,0.0081,0.0083,0.0069,0.0012,0.0012,0.0082,0.0001
0.8286441565563051,0.48891845449000737,-1.003124945754034,0.79281892297605,0.042941175222008514,-0.8032277450840087,-0.9351042757830164,0.1685777515704577,0.7740221161835037,1.3539153209253492,1.0249040655221655,0.9911,0.9842,0.0148,-0.0133,-0.0007,0.0008,0.0094,-0.0013,0.0073
-1.179333386568752,-0.680848223223114,0.1169434399335092,-1.1726653321366667,-0.3014274729533641,-0.40122047699018143,-0.2999981846929631,0.253661131579719,-0.3105939892590156,-0.27513306158136847,-0.8665688736501622,1.0188,0.988,-0.0001,-0.0015,-0.0049,-0.0157,0.006,-0.0089,-0.0069
-0.5491228031325651,-0.9374410088792233,-1.3340486991566025,0.7804707766592678,0.6061105607357241,1.4303817353662895,1.387142889910464,1.4872333517139957,-0.5282010484684913,-1.3802734122936857,-0.745207263292798,0.9839,0.9921,0.0095,0.0127,-0.011,0.0086,-0.0023,0.0014,-0.0124
-0.8121956967955924,-0.40943419363019046,0.7890332441910476,-0.6430788844987898,-0.1557399540852223,1.3422256309906275,1.5993845176324308,1.6341458117299876,1.9976038969236565,1.7845465510239864,1.7336237212382182,0.9975,0.9789,-0.0046,-0.0027,0.0077,-0.0055,-0.0079,0.0063,-0.0083
0.18078622133220998,0.37664753166863396,0.09597111657859343,-0.6289210960493751,-0.5313658504517873,1.1282975790155545,1.3731133585864703,1.2790389716913337,2.0166536731507487,1.9453341856387367,2.118444509576669,1.0057,0.9979,-0.001,0.0008,-0.0077,-0.0085,0.0185,0.0075,-0.0037
-1.1465857234571717,0.16340688452770855,-1.2443066643355671,0.5048729248131436,-1.3684852560319831,-0.5073164450571707,-0.7183660034059232,0.29045764158372483,1.6700942825578786,1.5424662862375542,1.5407310955046587,0.997,1.0048,-0.0098,-0.0011,0.0012,-0.0047,0.0067,0.0093,-0.0078
-0.12467670291413956,-0.15080348693276885,-0.5368565474447414,0.7552422363396344,0.3434778201867442,-1.176299749159566,-1.3189378635446063,0.12124841156530555,-0.11179247837628438,-0.7738743331751975,-0.4841592431333805,1.0134,0.987,-0.0053,0.0206,-0.001,-0.0046,0.0063,0.0094,-0.0145
-0.5844175067083794,-0.4605674852122014,-0.14545446622799607,-0.8094595111637147,-0.1557399540852223,-0.24863518473383936,-0.3640304045819624,5.247155211248286e-05,2.6531115814559056,1.704252601812644,-0.17987112603869096,0.9885,0.998,0.0071,0.0114,0.0168,0.0029,-0.0085,-0.0032,0.0071
-0.9089832344364848,-0.680848223223114,-0.33737561134798233,0.8231570410819387,0.13779075594010795,0.36768593885530537,1.4461388677857223,1.9772151317673314,-0.14622861232525874,0.3594288206187106,0.8128829210700284,1.003,0.9833,0.0024,0.0284,-0.0014,0.002,0.012,-0.0017,-0.0146
0.8139077081560944,0.5589488320914577,-0.4919855300342232,-1.0339615851472894,-0.6544188102849273,-1.234170277196105,-1.4935875419497153,0.4606244016022474,0.3239100958433638,1.5920008618704216,-0.16685087380167535,1.01,0.9906,-0.0046,0.003,-0.0062,-0.0083,-0.0136,-0.002,-0.0001
-0.97174958873368,-0.21323797701660205,-0.04010512100330298,-1.204387294226333,-1.0133382464113725,-0.4822392162413371,0.08689312143411286,0.4730722916036025,-0.0009130116185930569,-0.25256287187768234,0.3812856709911887,1.0194,1.0077,0.0003,0.0005,0.0014,-0.0151,-0.0138,-0.0006,0.0023
1.9216883786361574,1.7854067678628966,-1.149687345013388,1.1005645350606943,0.5333566209803641,1.7417251762028723,1.7920207746580459,2.0510817317753722,-0.3315975886888864,-0.6134861709445831,-0.21041245844650472,1.0154,0.9956,0.003,-0.0006,0.0011,0.0072,-0.0101,0.003,0.0093
0.391826716940172,0.4062900195422639,0.4217737212549614,-0.8178690246035923,-0.2597511420317747,0.017955047754485202,-0.38759282257482497,-0.2800934484783815,-0.15770732364158283,0.24937417878923449,-2.134034168574425,0.9839,1.0046,-0.0047,0.0219,-0.0013,-0.0093,-0.0103,-0.0053,-0.0029
-1.235004413858438,-0.7953423326350102,-0.29616255731332275,0.7552422363396344,-0.16346444645431027,0.466258738277544,-0.10430420930186195,-0.33863956848475407,-0.5951194931636615,-0.2923103740992175,-0.09130126205603173,1.0037,0.9956,-0.0012,0.0221,0.0031,0.0146,0.0284,0.0108,-0.0035
